Date,AAPL,AMT,AMZN,BAC,CAT,CVX,DUK,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,META,MSFT,NEE,NVDA,PFE,PG,PLD,SHW,SLB,TSLA,UNH,UPS,VZ,WMT,XOM
2022-11-01,145.31845092773438,196.50033569335938,96.54000091552734,34.58698654174805,223.66824340820312,157.36825561523438,86.35009002685547,100.16215515136719,353.930419921875,296.4109802246094,191.03981018066406,160.5867156982422,127.10739135742188,57.318782806396484,321.32928466796875,117.18042755126953,247.91619873046875,76.70673370361328,16.900835037231445,40.428627014160156,136.27920532226562,105.56798553466797,241.38067626953125,47.37457275390625,194.6999969482422,512.9652709960938,156.51455688476562,30.844261169433594,48.605133056640625,98.29804992675781
2022-12-01,127.76161193847656,188.16075134277344,84.0,30.264751434326172,226.6484832763672,155.28079223632812,89.91692352294922,87.50677490234375,316.7930603027344,290.72125244140625,187.3847198486328,160.39743041992188,123.35436248779297,57.72529983520508,311.4930725097656,119.40298461914062,233.68666076660156,76.09503936767578,14.59859561920166,41.67799758911133,138.471923828125,101.03303527832031,230.47586059570312,49.1298713684082,123.18000030517578,496.50201416015625,144.7478790283203,31.17659568786621,45.215335845947266,98.163818359375
2023-01-01,141.8819580078125,199.8685302734375,103.12999725341797,32.61084747314453,238.69236755371094,150.54861450195312,89.44546508789062,98.02977752685547,337.4864196777344,298.369873046875,182.2957000732422,148.3846893310547,128.74478149414062,55.64715576171875,317.14154052734375,147.81007385253906,241.47232055664062,67.9302978515625,19.516403198242188,35.91921615600586,130.08468627929688,116.6427993774414,229.75721740722656,52.54372787475586,173.22000122070312,468.9216003417969,154.2317657470703,32.8936882019043,46.051578521728516,103.24555206298828
2023-02-01,144.9499053955078,177.16090393066406,94.2300033569336,31.52626609802246,227.7198486328125,139.08572387695312,82.29507446289062,89.32176208496094,324.4226989746094,272.93890380859375,167.4308319091797,139.15943908691406,132.83712768554688,54.00459289550781,333.84478759765625,173.5778350830078,243.04115295410156,64.65348815917969,23.191524505615234,33.302093505859375,126.46953582763672,111.33757019042969,214.9573516845703,49.06723403930664,205.7100067138672,447.0813903808594,151.9502716064453,31.192527770996094,45.49461364746094,97.81671905517578
2023-03-01,162.3955535888672,182.82440185546875,103.29000091552734,26.287208557128906,217.53875732421875,142.4011993408203,85.08604431152344,102.87970733642578,301.7828674316406,271.6319274902344,168.00125122070312,141.75160217285156,120.75345611572266,56.29146194458008,340.6199951171875,210.28977966308594,281.6304016113281,70.61355590820312,27.747718811035156,33.49089431762695,136.70220947265625,112.57364654541016,218.87222290039062,45.491451263427734,207.4600067138672,443.9345397949219,162.94845581054688,31.256818771362305,47.197505950927734,98.34519958496094
2023-04-01,167.10296630859375,182.86912536621094,105.44999694824219,27.086767196655273,207.99456787109375,147.13157653808594,87.21163177490234,106.46009826660156,319.1171875,278.6237487792969,175.66639709472656,149.7079620361328,128.10189819335938,58.66188049316406,355.37249755859375,238.4487762451172,300.15185546875,70.20130920410156,27.724456787109375,31.923057556152344,143.77224731445312,113.83196258544922,231.30715942382812,45.72308349609375,164.30999755859375,463.8985900878906,151.03746032714844,31.20860481262207,48.52229309082031,106.12957763671875
2023-05-01,174.55801391601562,166.24734497070312,120.58000183105469,25.708377838134766,196.65072631835938,131.4566192626953,78.75331115722656,121.8628158569336,300.9609680175781,262.7799987792969,168.4231719970703,141.80645751953125,126.744384765625,54.55600357055664,340.1842041015625,262.6588439941406,320.79296875,67.29725646972656,37.80052947998047,31.20891571044922,131.83152770996094,113.19576263427734,221.80325317382812,39.68225860595703,203.92999267578125,459.326416015625,140.2772674560547,29.11060905456543,47.20454025268555,91.63699340820312
2023-06-01,191.28831481933594,174.81028747558594,130.36000061035156,26.54096221923828,235.16848754882812,138.67518615722656,79.96077728271484,118.71878051757812,301.9792785644531,290.06048583984375,183.35682678222656,152.5145263671875,135.8315887451172,55.06809616088867,366.559326171875,284.7454528808594,333.38909912109375,68.41143035888672,42.26457595825195,30.434772491455078,140.3797607421875,111.4507827758789,259.24200439453125,45.50998306274414,261.7699890136719,453.1044921875,152.01373291015625,30.38516616821289,50.710113525390625,97.01847839355469
2023-07-01,193.73397827148438,172.94505310058594,133.67999267578125,29.839244842529297,253.44293212890625,144.23629760742188,83.41797637939453,131.63204956054688,333.1846618652344,311.7235107421875,171.54248046875,154.36659240722656,147.5244598388672,57.0630989074707,377.1435852050781,316.1192321777344,328.8661193847656,67.5816421508789,46.6925048828125,29.920339584350586,144.59837341308594,114.19005584716797,269.96240234375,54.34632873535156,267.42999267578125,479.320068359375,158.69635009765625,27.844223022460938,51.574745178222656,97.00944519042969
2023-08-01,185.27264404296875,164.77536010742188,138.00999450683594,26.734098434448242,270.0277404785156,141.98011779785156,79.12322235107422,135.0537872314453,306.8197326660156,308.4179992675781,166.0726776123047,148.97625732421875,137.60134887695312,55.12813949584961,373.6392517089844,293.58612060546875,320.8775329589844,61.58872604370117,49.316444396972656,29.683176040649414,143.68475341796875,113.68659973144531,265.29547119140625,54.923885345458984,258.0799865722656,451.1214599609375,143.660400390625,29.09116554260254,52.46196746826172,100.5826187133789
